"";"Category";"Term";"Count";"%";"Pvalue";"FDR";"List Total";"Pop Hits";"Pop Total";"Fold Enrichment";"group"
"1";"UP_SEQ_FEATURE";"cross-link:Glycyl lysine isopeptide (Lys-Gly) (interchain with G-Cter in ubiquitin)";60;2,08188757807078;3,29424649589915e-05;0,0634519419828394;2763;255;20063;1,70854356943646;"a"
"2";"UP_SEQ_FEATURE";"mutagenesis site";400;13,8792505204719;3,76535530422553e-10;7,25480109320387e-07;2763;2191;20063;1,32566137290825;"a"
"3";"UP_SEQ_FEATURE";"splice variant";1251;43,4073560027758;1,83500363790217e-14;3,52939899528337e-11;2763;7760;20063;1,17060554417543;"a"
"4";"UP_SEQ_FEATURE";"transit peptide:Mitochondrion";112;3,88619014573213;1,88795176787916e-08;3,63756124444059e-05;2763;482;20063;1,68727539222356;"a"
"5";"UP_SEQ_FEATURE";"zinc finger region:RING-type";50;1,73490631505899;0,00108222548381241;2,06466662133565;2763;230;20063;1,57854568915325;"a"
"6";"UP_SEQ_FEATURE";"active site:Nucleophile";29;1,93075898801598;0,000503571809035071;0,916969343064022;1469;196;20063;2,02076589655604;"b"
"7";"UP_SEQ_FEATURE";"nucleotide phosphate-binding region:NAD";15;0,99866844207723;0,00185513133603289;3,33893015973389;1469;80;20063;2,56079816201498;"b"
"8";"UP_SEQ_FEATURE";"splice variant";620;41,2782956058589;0,00245741642883312;4,40008609765743;1469;7760;20063;1,09119921680363;"b"
"9";"UP_SEQ_FEATURE";"transit peptide:Mitochondrion";64;4,26098535286285;4,98230450436707e-06;0,00911159526953975;1469;482;20063;1,8134559598225;"b"
"10";"UP_SEQ_FEATURE";"mutagenesis site";143;14,4736842105263;0,000138538218615261;0,243372355984961;969;2191;20063;1,35134349687412;"c"
"11";"UP_SEQ_FEATURE";"nucleotide phosphate-binding region:ATP";74;7,48987854251012;0,000222731259545189;0,39100263171985;969;994;20063;1,54140737095431;"c"
"12";"UP_SEQ_FEATURE";"repeat:HEAT 1";12;1,21457489878543;8,82081192138897e-05;0,155021327022709;969;58;20063;4,28376214369595;"c"
"13";"UP_SEQ_FEATURE";"repeat:HEAT 2";12;1,21457489878543;8,82081192138897e-05;0,155021327022709;969;58;20063;4,28376214369595;"c"
"14";"UP_SEQ_FEATURE";"repeat:HEAT 3";11;1,11336032388664;0,000115206404934901;0,202424133221513;969;50;20063;4,55506707946336;"c"
"15";"UP_SEQ_FEATURE";"repeat:HEAT 4";9;0,910931174089069;0,000917737071076051;1,60183006197524;969;43;20063;4,33357333141335;"c"
"16";"UP_SEQ_FEATURE";"repeat:HEAT 5";8;0,809716599190283;0,00122241835297625;2,12825206620894;969;35;20063;4,73253722541648;"c"
"17";"UP_SEQ_FEATURE";"repeat:HEAT 6";7;0,708502024291498;0,00272374608206996;4,68365237579043;969;30;20063;4,83113175094599;"c"
"18";"UP_SEQ_FEATURE";"repeat:HEAT 7";7;0,708502024291498;0,000790408746248129;1,38104459665501;969;24;20063;6,03891468868249;"c"
"19";"UP_SEQ_FEATURE";"repeat:HEAT 8";6;0,607287449392713;0,00170735782168662;2,96064563710031;969;19;20063;6,53837379827277;"c"
"20";"UP_SEQ_FEATURE";"splice variant";461;46,6599190283401;6,09936975113959e-09;1,07271787563867e-05;969;7760;20063;1,23001752790101;"c"
"21";"UP_SEQ_FEATURE";"transit peptide:Mitochondrion";39;3,94736842105263;0,00210330590149884;3,6353302962558;969;482;20063;1,67528872217155;"c"
"22";"UP_SEQ_FEATURE";"splice variant";146;45,3416149068323;0,00177956093127402;2,78354101254519;310;7760;20063;1,21765796474892;"d"
